2026-04-11 15:30:23,381 | INFO | idea_generator | Generating 6 new video ideas
2026-06-24 22:25:09,407 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 22:25:48,709 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 22:25:50,591 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 22:25:50,599 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-24 22:25:50,600 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260624_165455_shukriya-jo-log-bhool-jaate-hain-seekh-shukriya-jo-hai-usse-\image_raw.png
2026-06-24 22:25:50,811 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260624_165455_shukriya-jo-log-bhool-jaate-hain-seekh-shukriya-jo-hai-usse-\image.png
2026-06-24 22:26:17,472 | INFO | fb_social_uploader | Optimizing PNG to JPEG for Facebook upload: image.png
2026-06-24 22:26:17,532 | INFO | fb_social_uploader | JPEG optimized file size: 180950 bytes (was 1384731)
2026-06-24 22:26:17,533 | INFO | fb_social_uploader | 📤 Uploading Facebook Post: image.jpg
2026-06-24 22:26:23,694 | INFO | fb_social_uploader | ✅ Post published! Post ID: 1200508099805451_122115567285349161
2026-06-24 22:26:23,714 | INFO | fb_social_uploader | ✅ Copied post files to youtube_community → 20260624_165455_shukriya-jo-log-bhool-jaate-hain-seekh-shukriya-jo-hai-usse-
2026-06-24 22:26:23,719 | INFO | fb_social_uploader | 🗑️ Deleted local post folder: 20260624_165455_shukriya-jo-log-bhool-jaate-hain-seekh-shukriya-jo-hai-usse-
2026-06-24 22:26:23,720 | INFO | fb_social_uploader | ✅ Uploaded post: 20260624_165455_shukriya-jo-log-bhool-jaate-hain-seekh-shukriya-jo-hai-usse-
2026-06-25 21:54:22,995 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Chintu Ka Christmas: Santa Ka Secret — Seekh: Sabse achha tohfa tumhara waqt aur pyaar hai — mehengi cheezein nahi
2026-06-25 21:54:31,269 | INFO | openai._base_client | Retrying request to /chat/completions in 0.476987 seconds
2026-06-25 21:54:31,750 | INFO | openai._base_client | Retrying request to /chat/completions in 0.963825 seconds
2026-06-25 21:54:37,509 | WARNING | fb_post_creator | OpenAI caption failed: Connection error.
2026-06-25 21:54:39,250 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 21:54:43,528 | WARNING | fb_post_creator | Gemini caption failed: [Errno 11001] getaddrinfo failed
2026-06-25 21:54:48,492 | INFO | openai._base_client | Retrying request to /chat/completions in 0.454378 seconds
2026-06-25 21:54:48,950 | INFO | openai._base_client | Retrying request to /chat/completions in 0.755783 seconds
2026-06-25 21:54:49,710 | WARNING | fb_post_creator | DeepSeek caption failed: Connection error.
2026-06-25 21:54:49,711 | WARNING | fb_post_creator | All LLM providers failed — using built-in fallback caption
2026-06-25 21:54:49,712 | INFO | fb_post_creator | ✅ Caption generated via fallback
2026-06-25 21:54:49,933 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-25 21:54:54,540 | INFO | openai._base_client | Retrying request to /images/generations in 0.454705 seconds
2026-06-25 21:54:54,998 | INFO | openai._base_client | Retrying request to /images/generations in 0.817431 seconds
2026-06-25 21:54:55,818 | WARNING | fb_post_creator | OpenAI gpt-image-1 failed: Connection error.
2026-06-25 21:54:56,038 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: dall-e-2 ...
2026-06-25 21:54:56,039 | INFO | openai._base_client | Retrying request to /images/generations in 0.475263 seconds
2026-06-25 21:54:56,517 | INFO | openai._base_client | Retrying request to /images/generations in 0.799644 seconds
2026-06-25 21:54:57,320 | WARNING | fb_post_creator | OpenAI dall-e-2 failed: Connection error.
2026-06-25 21:54:57,322 | INFO | fb_post_creator | 🖼️  Trying Gemini Imagen as fallback...
2026-06-25 21:54:57,914 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 21:55:02,485 | WARNING | fb_post_creator | Gemini Imagen failed: [Errno 11001] getaddrinfo failed
2026-06-25 21:55:02,485 | ERROR | fb_post_creator | ❌ All image providers failed — saving placeholder
2026-06-25 21:55:02,620 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260625_162422_chintu-ka-christmas-santa-ka-secret-seekh-sabse-achha-tohfa-\image_raw.png
2026-06-25 21:55:02,679 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260625_162422_chintu-ka-christmas-santa-ka-secret-seekh-sabse-achha-tohfa-\image.png
2026-06-25 21:55:17,782 | INFO | fb_social_uploader | Optimizing PNG to JPEG for Facebook upload: image.png
2026-06-25 21:55:17,814 | INFO | fb_social_uploader | JPEG optimized file size: 92175 bytes (was 61351)
2026-06-25 21:55:17,815 | INFO | fb_social_uploader | 📤 Uploading Facebook Post: image.jpg
2026-06-25 21:55:22,524 | ERROR | fb_social_uploader | ❌ Failed to upload post 20260625_162422_chintu-ka-christmas-santa-ka-secret-seekh-sabse-achha-tohfa-: HTTPSConnectionPool(host='graph.facebook.com', port=443): Max retries exceeded with url: /v19.0/1200508099805451/photos (Caused by NameResolutionError("HTTPSConnection(host='graph.facebook.com', port=443): Failed to resolve 'graph.facebook.com' ([Errno 11001] getaddrinfo failed)"))
2026-06-25 23:30:58,370 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Lessons from an Ant — Seekh: चींटी से सीख ko hamesha yaad rakho.
2026-06-25 23:31:01,585 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:01,586 | INFO | openai._base_client | Retrying request to /chat/completions in 0.488384 seconds
2026-06-25 23:31:02,325 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:02,325 | INFO | openai._base_client | Retrying request to /chat/completions in 0.799111 seconds
2026-06-25 23:31:03,387 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:03,393 | WARNING | fb_post_creator | OpenAI caption failed: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
2026-06-25 23:31:04,657 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 23:31:04,910 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:04,913 | WARNING | fb_post_creator | Gemini caption failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash\nPlease retry in 55.008016424s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '55s'}]}}
2026-06-25 23:31:05,790 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 402 Payment Required"
2026-06-25 23:31:05,791 | WARNING | fb_post_creator | DeepSeek caption failed: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2026-06-25 23:31:05,791 | WARNING | fb_post_creator | All LLM providers failed — using built-in fallback caption
2026-06-25 23:31:05,792 | INFO | fb_post_creator | ✅ Caption generated via fallback
2026-06-25 23:31:05,996 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-25 23:31:09,408 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-25 23:31:09,410 | WARNING | fb_post_creator | OpenAI gpt-image-1 failed: Error code: 400 - {'error': {'message': 'Billing hard limit has been reached.', 'type': 'billing_limit_user_error', 'param': None, 'code': 'billing_hard_limit_reached'}}
2026-06-25 23:31:09,607 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: dall-e-2 ...
2026-06-25 23:31:10,334 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-25 23:31:10,336 | WARNING | fb_post_creator | OpenAI dall-e-2 failed: Error code: 400 - {'error': {'message': "The model 'dall-e-2' does not exist.", 'type': 'image_generation_user_error', 'param': 'model', 'code': 'invalid_value'}}
2026-06-25 23:31:10,336 | INFO | fb_post_creator | 🖼️  Trying Gemini Imagen as fallback...
2026-06-25 23:31:10,917 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 23:31:11,448 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash-preview-image-generation:generateContent "HTTP/1.1 404 Not Found"
2026-06-25 23:31:11,450 | WARNING | fb_post_creator | Gemini Imagen failed: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-2.0-flash-preview-image-generation is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}
2026-06-25 23:31:11,451 | ERROR | fb_post_creator | ❌ All image providers failed — saving placeholder
2026-06-25 23:31:11,507 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260625_180058_lessons-from-an-ant-seekh-चट-स-सख-ko-hamesha-yaad-rakho\image_raw.png
2026-06-25 23:31:11,536 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260625_180058_lessons-from-an-ant-seekh-चट-स-सख-ko-hamesha-yaad-rakho\image.png
2026-06-25 23:31:11,543 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Chintu Ka Navratri Ka Dandiya — Seekh: Jab saath naachte ho, farq mit jaate hain aur khushi badh jaati hai
2026-06-25 23:31:12,341 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:12,342 | INFO | openai._base_client | Retrying request to /chat/completions in 0.480396 seconds
2026-06-25 23:31:13,075 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:13,076 | INFO | openai._base_client | Retrying request to /chat/completions in 0.853125 seconds
2026-06-25 23:31:14,579 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:14,581 | WARNING | fb_post_creator | OpenAI caption failed: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
2026-06-25 23:31:15,204 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 23:31:15,465 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:15,468 | WARNING | fb_post_creator | Gemini caption failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\nPlease retry in 44.466358392s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-2.0-flash', 'location': 'global'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '44s'}]}}
2026-06-25 23:31:16,200 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 402 Payment Required"
2026-06-25 23:31:16,201 | WARNING | fb_post_creator | DeepSeek caption failed: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2026-06-25 23:31:16,202 | WARNING | fb_post_creator | All LLM providers failed — using built-in fallback caption
2026-06-25 23:31:16,202 | INFO | fb_post_creator | ✅ Caption generated via fallback
2026-06-25 23:31:16,395 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-25 23:31:17,063 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-25 23:31:17,065 | WARNING | fb_post_creator | OpenAI gpt-image-1 failed: Error code: 400 - {'error': {'message': 'Billing hard limit has been reached.', 'type': 'billing_limit_user_error', 'param': None, 'code': 'billing_hard_limit_reached'}}
2026-06-25 23:31:17,260 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: dall-e-2 ...
2026-06-25 23:31:17,565 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-25 23:31:17,605 | WARNING | fb_post_creator | OpenAI dall-e-2 failed: Error code: 400 - {'error': {'message': "The model 'dall-e-2' does not exist.", 'type': 'image_generation_user_error', 'param': 'model', 'code': 'invalid_value'}}
2026-06-25 23:31:17,605 | INFO | fb_post_creator | 🖼️  Trying Gemini Imagen as fallback...
2026-06-25 23:31:18,206 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 23:31:18,762 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash-preview-image-generation:generateContent "HTTP/1.1 404 Not Found"
2026-06-25 23:31:18,765 | WARNING | fb_post_creator | Gemini Imagen failed: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-2.0-flash-preview-image-generation is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}
2026-06-25 23:31:18,766 | ERROR | fb_post_creator | ❌ All image providers failed — saving placeholder
2026-06-25 23:31:18,795 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260625_180111_chintu-ka-navratri-ka-dandiya-seekh-jab-saath-naachte-ho-far\image_raw.png
2026-06-25 23:31:18,843 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260625_180111_chintu-ka-navratri-ka-dandiya-seekh-jab-saath-naachte-ho-far\image.png
2026-06-25 23:31:18,846 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Good Habits — Seekh: अच्छी आदतें ko hamesha yaad rakho.
2026-06-25 23:31:19,317 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:19,319 | INFO | openai._base_client | Retrying request to /chat/completions in 0.398547 seconds
2026-06-25 23:31:20,312 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:20,313 | INFO | openai._base_client | Retrying request to /chat/completions in 0.759766 seconds
2026-06-25 23:31:21,338 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:21,339 | WARNING | fb_post_creator | OpenAI caption failed: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
2026-06-25 23:31:21,938 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 23:31:22,160 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:22,161 | WARNING | fb_post_creator | Gemini caption failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\nPlease retry in 37.765999991s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '37s'}]}}
2026-06-25 23:31:22,862 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 402 Payment Required"
2026-06-25 23:31:22,864 | WARNING | fb_post_creator | DeepSeek caption failed: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2026-06-25 23:31:22,865 | WARNING | fb_post_creator | All LLM providers failed — using built-in fallback caption
2026-06-25 23:31:22,866 | INFO | fb_post_creator | ✅ Caption generated via fallback
2026-06-25 23:31:23,073 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-25 23:31:23,362 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-25 23:31:23,364 | WARNING | fb_post_creator | OpenAI gpt-image-1 failed: Error code: 400 - {'error': {'message': 'Billing hard limit has been reached.', 'type': 'billing_limit_user_error', 'param': None, 'code': 'billing_hard_limit_reached'}}
2026-06-25 23:31:23,565 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: dall-e-2 ...
2026-06-25 23:31:23,908 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-25 23:31:23,909 | WARNING | fb_post_creator | OpenAI dall-e-2 failed: Error code: 400 - {'error': {'message': "The model 'dall-e-2' does not exist.", 'type': 'image_generation_user_error', 'param': 'model', 'code': 'invalid_value'}}
2026-06-25 23:31:23,910 | INFO | fb_post_creator | 🖼️  Trying Gemini Imagen as fallback...
2026-06-25 23:31:24,533 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 23:31:25,050 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash-preview-image-generation:generateContent "HTTP/1.1 404 Not Found"
2026-06-25 23:31:25,052 | WARNING | fb_post_creator | Gemini Imagen failed: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-2.0-flash-preview-image-generation is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}
2026-06-25 23:31:25,053 | ERROR | fb_post_creator | ❌ All image providers failed — saving placeholder
2026-06-25 23:31:25,077 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260625_180118_good-habits-seekh-अचछ-आदत-ko-hamesha-yaad-rakho\image_raw.png
2026-06-25 23:31:25,131 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260625_180118_good-habits-seekh-अचछ-आदत-ko-hamesha-yaad-rakho\image.png
2026-06-25 23:31:25,137 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Spirit of Cooperation — Seekh: सहयोग की भावना ko hamesha yaad rakho.
2026-06-25 23:31:25,610 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:25,612 | INFO | openai._base_client | Retrying request to /chat/completions in 0.386203 seconds
2026-06-25 23:31:26,249 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:26,249 | INFO | openai._base_client | Retrying request to /chat/completions in 0.927923 seconds
2026-06-25 23:31:27,428 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:27,429 | WARNING | fb_post_creator | OpenAI caption failed: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
2026-06-25 23:31:28,005 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 23:31:28,234 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent "HTTP/1.1 429 Too Many Requests"
2026-06-25 23:31:28,236 | WARNING | fb_post_creator | Gemini caption failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash\nPlease retry in 31.695196655s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-2.0-flash', 'location': 'global'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '31s'}]}}
2026-06-25 23:31:28,951 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 402 Payment Required"
2026-06-25 23:31:28,952 | WARNING | fb_post_creator | DeepSeek caption failed: Error code: 402 - {'error': {'message': 'Insufficient Balance', 'type': 'unknown_error', 'param': None, 'code': 'invalid_request_error'}}
2026-06-25 23:31:28,952 | WARNING | fb_post_creator | All LLM providers failed — using built-in fallback caption
2026-06-25 23:31:28,953 | INFO | fb_post_creator | ✅ Caption generated via fallback
2026-06-25 23:31:29,160 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-25 23:31:29,778 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-25 23:31:29,780 | WARNING | fb_post_creator | OpenAI gpt-image-1 failed: Error code: 400 - {'error': {'message': 'Billing hard limit has been reached.', 'type': 'billing_limit_user_error', 'param': None, 'code': 'billing_hard_limit_reached'}}
2026-06-25 23:31:29,974 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: dall-e-2 ...
2026-06-25 23:31:30,334 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-25 23:31:30,336 | WARNING | fb_post_creator | OpenAI dall-e-2 failed: Error code: 400 - {'error': {'message': "The model 'dall-e-2' does not exist.", 'type': 'image_generation_user_error', 'param': 'model', 'code': 'invalid_value'}}
2026-06-25 23:31:30,336 | INFO | fb_post_creator | 🖼️  Trying Gemini Imagen as fallback...
2026-06-25 23:31:30,943 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-25 23:31:31,202 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash-preview-image-generation:generateContent "HTTP/1.1 404 Not Found"
